"sampleid","taxonomy","count","count_total","count_relative"
"Group 8-C-2","Reinekea",2,130896,1.52793057083486e-05
"Group 8-C-2","Dolosigranulum",4,130896,3.05586114166972e-05
"Group 8-C-2","Geothrix",2,130896,1.52793057083486e-05
"Group 8-C-2","Petroclostridium",5,130896,3.81982642708715e-05
"Group 8-C-2","Nocardioides",15,130896,0.000114594792812615
"Group 8-C-2","Aeromicrobium",49,130896,0.000374342989854541
"Group 8-C-2","Ruminiclostridium",11,130896,8.40361813959174e-05
"Group 8-C-2","Brochothrix",153,130896,0.00116886688668867
"Group 8-C-2","Lachnoclostridium",5,130896,3.81982642708715e-05
"Group 8-C-2","Marvinbryantia",4,130896,3.05586114166972e-05
"Group 8-C-2","Ornithinibacillus",11,130896,8.40361813959174e-05
"Group 8-C-2","Atopobium",7,130896,5.34775699792201e-05
"Group 8-C-2","Breznakia",6,130896,4.58379171250458e-05
"Group 8-C-2","Amorphus",17,130896,0.000129874098520963
"Group 8-C-2","Bifidobacterium",12,130896,9.16758342500917e-05
"Group 8-C-2","Rahnella",793,130896,0.00605824471336023
"Group 8-C-2","Prosthecobacter",4,130896,3.05586114166972e-05
"Group 8-C-2","Lacticaseibacillus",14,130896,0.00010695513995844
"Group 8-C-2","Olsenella",308,130896,0.00235301307908569
"Group 8-C-2","Rhizobium",6,130896,4.58379171250458e-05
"Group 8-C-2","Enterococcus",61,130896,0.000466018824104633
"Group 8-C-2","Nocardioides",8,130896,6.11172228333945e-05
"Group 8-C-2","Paenibacillus",11,130896,8.40361813959174e-05
"Group 8-C-2","Chryseobacterium",422,130896,0.00322393350446156
"Group 8-C-2","Agrobacterium",9,130896,6.87568756875688e-05
"Group 8-C-2","Sporobacter",18,130896,0.000137513751375138
"Group 8-C-2","Lacrimispora",3,130896,2.29189585625229e-05
"Group 8-C-2","Clostridium",99,130896,0.000756325632563256
"Group 8-C-2","Tepidanaerobacter",2,130896,1.52793057083486e-05
"Group 8-C-2","Humibacillus",5,130896,3.81982642708715e-05
"Group 8-C-2","Levilactobacillus",139,130896,0.00106191174673023
"Group 8-C-2","Shouchella",20,130896,0.000152793057083486
"Group 8-C-2","Breznakia",63,130896,0.000481298129812981
"Group 8-C-2","Nocardioides",9,130896,6.87568756875688e-05
"Group 8-C-2","Tissierella",2,130896,1.52793057083486e-05
"Group 8-C-2","Kineococcus",26,130896,0.000198630974208532
"Group 8-C-2","Lactobacillus",5,130896,3.81982642708715e-05
"Group 8-C-2","Marmoricola",2,130896,1.52793057083486e-05
"Group 8-C-2","Corynebacterium",66,130896,0.000504217088375504
"Group 8-C-2","Nocardioides",13,130896,9.9315487104266e-05
"Group 8-C-2","Mammaliicoccus",60,130896,0.000458379171250458
"Group 8-C-2","Pediococcus",66,130896,0.000504217088375504
"Group 8-C-2","Streptococcus",29,130896,0.000221549932771055
"Group 8-C-2","Tepidimicrobium",12,130896,9.16758342500917e-05
"Group 8-C-2","Leucobacter",1,130896,7.63965285417431e-06
"Group 8-C-2","Achromobacter",8,130896,6.11172228333945e-05
"Group 8-C-2","Lactococcus",59,130896,0.000450739518396284
"Group 8-C-2","Mediterraneibacter",71,130896,0.000542415352646376
"Group 8-C-2","Tissierella",46,130896,0.000351424031292018
"Group 8-C-2","Lactobacillus",28,130896,0.000213910279916881
"Group 8-C-2","Peptostreptococcus",416,130896,0.00317809558733651
"Group 8-C-2","Bifidobacterium",10,130896,7.63965285417431e-05
"Group 8-C-2","Arthrobacter",59,130896,0.000450739518396284
"Group 8-C-2","Elizabethkingia",65,130896,0.00049657743552133
"Group 8-C-2","Schnuerera",9,130896,6.87568756875688e-05
"Group 8-C-2","Saccharibacillus",2,130896,1.52793057083486e-05
"Group 8-C-2","Geobacillus",14,130896,0.00010695513995844
"Group 8-C-2","Hafnia",5,130896,3.81982642708715e-05
"Group 8-C-2","Agrobacterium",8,130896,6.11172228333945e-05
"Group 8-C-2","Faecalicatena",81,130896,0.000618811881188119
"Group 8-C-2","Acinetobacter",10,130896,7.63965285417431e-05
"Group 8-C-2","Microbacterium",61,130896,0.000466018824104633
"Group 8-C-2","Nocardioides",35,130896,0.000267387849896101
"Group 8-C-2","Enterococcus",26,130896,0.000198630974208532
"Group 8-C-2","Faecalicatena",21,130896,0.00016043270993766
"Group 8-C-2","Anaerosalibacter",143,130896,0.00109247035814693
"Group 8-C-2","Mediterraneibacter",85,130896,0.000649370492604816
"Group 8-C-2","Flintibacter",17,130896,0.000129874098520963
"Group 8-C-2","Bacillus",27,130896,0.000206270627062706
"Group 8-C-2","Sporanaerobacter",3,130896,2.29189585625229e-05
"Group 8-C-2","Sanguibacter",84,130896,0.000641730839750642
"Group 8-C-2","Lactobacillus",12,130896,9.16758342500917e-05
"Group 8-C-2","Clostridium",13,130896,9.9315487104266e-05
"Group 8-C-2","Liberibacter",27,130896,0.000206270627062706
"Group 8-C-2","Peptostreptococcus",69,130896,0.000527136046938027
"Group 8-C-2","Brachybacterium",42,130896,0.000320865419875321
"Group 8-C-2","Aeromicrobium",77,130896,0.000588253269771422
"Group 8-C-2","Amorphus",33,130896,0.000252108544187752
"Group 8-C-2","Pseudogracilibacillus",11,130896,8.40361813959174e-05
"Group 8-C-2","Streptococcus",12,130896,9.16758342500917e-05
"Group 8-C-2","Dehalobacterium",18,130896,0.000137513751375138
"Group 8-C-2","Rathayibacter",40,130896,0.000305586114166972
"Group 8-C-2","Lactobacillus",1867,130896,0.0142632318787434
"Group 8-C-2","Cerasibacillus",11,130896,8.40361813959174e-05
"Group 8-C-2","Pseudomonas",2017,130896,0.0154091798068696
"Group 8-C-2","Enterococcus",22,130896,0.000168072362791835
"Group 8-C-2","Rhodococcus",41,130896,0.000313225767021147
"Group 8-C-2","Achromobacter",10033,130896,0.0766486370859308
"Group 8-C-2","Paenibacillus",33,130896,0.000252108544187752
"Group 8-C-2","Brevibacterium",60,130896,0.000458379171250458
"Group 8-C-2","Breznakia",22,130896,0.000168072362791835
"Group 8-C-2","Pandoraea",14,130896,0.00010695513995844
"Group 8-C-2","Vagococcus",20,130896,0.000152793057083486
"Group 8-C-2","Saccharibacillus",3,130896,2.29189585625229e-05
"Group 8-C-2","Terrisporobacter",22,130896,0.000168072362791835
"Group 8-C-2","Nocardioides",10,130896,7.63965285417431e-05
"Group 8-C-2","Duncaniella",102,130896,0.000779244591125779
"Group 8-C-2","Serinibacter",20,130896,0.000152793057083486
"Group 8-C-2","Mediterraneibacter",9,130896,6.87568756875688e-05
"Group 8-C-2","Pseudogracilibacillus",9,130896,6.87568756875688e-05
"Group 8-C-2","Eubacterium",37,130896,0.000282667155604449
"Group 8-C-2","Brachybacterium",21,130896,0.00016043270993766
"Group 8-C-2","Ihubacter",2,130896,1.52793057083486e-05
"Group 8-C-2","Marinococcus",8,130896,6.11172228333945e-05
"Group 8-C-2","Bilifractor",7,130896,5.34775699792201e-05
"Group 8-C-2","Metabacillus",17,130896,0.000129874098520963
"Group 8-C-2","Bacillus",7,130896,5.34775699792201e-05
"Group 8-C-2","Cognaticolwellia",3,130896,2.29189585625229e-05
"Group 8-C-2","Romboutsia",13,130896,9.9315487104266e-05
"Group 8-C-2","Streptococcus",1393,130896,0.0106420364258648
"Group 8-C-2","Atopostipes",17,130896,0.000129874098520963
"Group 8-C-2","Muribaculum",31,130896,0.000236829238479403
"Group 8-C-2","Enterococcus",72,130896,0.00055005500550055
"Group 8-C-2","Dorea",1,130896,7.63965285417431e-06
"Group 8-C-2","Liberibacter",39,130896,0.000297946461312798
"Group 8-C-2","Lachnoclostridium",4,130896,3.05586114166972e-05
"Group 8-C-2","Faecalicatena",35,130896,0.000267387849896101
"Group 8-C-2","Paraeggerthella",128,130896,0.000977875565334311
"Group 8-C-2","Anaerobacterium",2,130896,1.52793057083486e-05
"Group 8-C-2","Kaustia",25,130896,0.000190991321354358
"Group 8-C-2","Paenibacillus",6,130896,4.58379171250458e-05
"Group 8-C-2","Anaeromonas",5,130896,3.81982642708715e-05
"Group 8-C-2","Streptomyces",25,130896,0.000190991321354358
"Group 8-C-2","Anaerosporobacter",4,130896,3.05586114166972e-05
"Group 8-C-2","Clostridium",4,130896,3.05586114166972e-05
"Group 8-C-2","Parasutterella",13,130896,9.9315487104266e-05
"Group 8-C-2","Akkermansia",217,130896,0.00165780466935582
"Group 8-C-2","Cutibacterium",27,130896,0.000206270627062706
"Group 8-C-2","Pseudomonas",1376,130896,0.0105121623273438
"Group 8-C-2","Loriellopsis",627,130896,0.00479006233956729
"Group 8-C-2","Sporofaciens",3790,130896,0.0289542843173206
"Group 8-C-2","Microbacterium",28,130896,0.000213910279916881
"Group 8-C-2","Rhodococcus",7,130896,5.34775699792201e-05
"Group 8-C-2","Anaerotignum",4,130896,3.05586114166972e-05
"Group 8-C-2","Fusimonas",10,130896,7.63965285417431e-05
"Group 8-C-2","Anaerostipes",1,130896,7.63965285417431e-06
"Group 8-C-2","Fusobacterium",5,130896,3.81982642708715e-05
"Group 8-C-2","Miniphocaeibacter",6,130896,4.58379171250458e-05
"Group 8-C-2","Ruminiclostridium",9,130896,6.87568756875688e-05
"Group 8-C-2","Brachybacterium",53,130896,0.000404901601271238
"Group 8-C-2","Duncaniella",7,130896,5.34775699792201e-05
"Group 8-C-2","Thomasclavelia",8,130896,6.11172228333945e-05
"Group 8-C-2","Pediococcus",55,130896,0.000420180906979587
"Group 8-C-2","Corticibacterium",4,130896,3.05586114166972e-05
"Group 8-C-2","Eubacterium",11,130896,8.40361813959174e-05
"Group 8-C-2","Lachnoclostridium",6,130896,4.58379171250458e-05
"Group 8-C-2","Serinibacter",49,130896,0.000374342989854541
"Group 8-C-2","Saccharibacillus",278,130896,0.00212382349346046
"Group 8-C-2","Methylorubrum",5,130896,3.81982642708715e-05
"Group 8-C-2","Bacteroides",21,130896,0.00016043270993766
"Group 8-C-2","Anaerococcus",8,130896,6.11172228333945e-05
"Group 8-C-2","Brevundimonas",48,130896,0.000366703337000367
"Group 8-C-2","Bacillus",25,130896,0.000190991321354358
"Group 8-C-2","Marmoricola",52,130896,0.000397261948417064
"Group 8-C-2","Janthinobacterium",88,130896,0.000672289451167339
"Group 8-C-2","Microbacterium",64,130896,0.000488937782667156
"Group 8-C-2","Pseudoclavibacter",90,130896,0.000687568756875688
"Group 8-C-2","Neorhizobium",23,130896,0.000175712015646009
"Group 8-C-2","Saccharibacillus",2,130896,1.52793057083486e-05
"Group 8-C-2","Peptococcus",5,130896,3.81982642708715e-05
"Group 8-C-2","Loriellopsis",581,130896,0.00443863830827527
"Group 8-C-2","Alkalihalobacillus",6,130896,4.58379171250458e-05
"Group 8-C-2","Coprococcus",27,130896,0.000206270627062706
"Group 8-C-2","Sporofaciens",4,130896,3.05586114166972e-05
"Group 8-C-2","Muribaculum",124,130896,0.000947316953917614
"Group 8-C-2","Curtobacterium",657,130896,0.00501925192519252
"Group 8-C-2","Sporofaciens",3930,130896,0.030023835716905
"Group 8-C-2","Nocardioides",26,130896,0.000198630974208532
"Group 8-C-2","Gracilibacter",7,130896,5.34775699792201e-05
"Group 8-C-2","Tissierella",32,130896,0.000244468891333578
"Group 8-C-2","Kineothrix",1,130896,7.63965285417431e-06
"Group 8-C-2","Sporofaciens",6,130896,4.58379171250458e-05
"Group 8-C-2","Kurthia",19,130896,0.000145153404229312
"Group 8-C-2","Nocardioides",3,130896,2.29189585625229e-05
"Group 8-C-2","Amorphus",9,130896,6.87568756875688e-05
"Group 8-C-2","Bilifractor",3,130896,2.29189585625229e-05
"Group 8-C-2","Glycomyces",10,130896,7.63965285417431e-05
"Group 8-C-2","Thermoactinomyces",14,130896,0.00010695513995844
"Group 8-C-2","Lactobacillus",2846,130896,0.0217424520229801
"Group 8-C-2","Agrococcus",20,130896,0.000152793057083486
"Group 8-C-2","Clostridium",10,130896,7.63965285417431e-05
"Group 1-A-3","Lachnoclostridium",114,160535,0.000710125517799857
"Group 1-A-3","Lachnoclostridium",19,160535,0.000118354252966643
"Group 1-A-3","Roseburia",61,160535,0.000379979443735011
"Group 1-A-3","Butyricicoccus",7,160535,4.36041984613947e-05
"Group 1-A-3","Intestinimonas",263,160535,0.00163827202790669
"Group 1-A-3","Luoshenia",110,160535,0.000685208832964774
"Group 1-A-3","Enterocloster",12,160535,7.47500545052481e-05
"Group 1-A-3","Mediterraneibacter",215,160535,0.00133927180988569
"Group 1-A-3","Acetatifactor",1,160535,6.22917120877067e-06
"Group 1-A-3","Clostridium",276,160535,0.00171925125362071
"Group 1-A-3","Turicibacter",130,160535,0.000809792257140188
"Group 1-A-3","Simiaoa",473,160535,0.00294639798174853
"Group 1-A-3","Clostridium",2,160535,1.24583424175413e-05
"Group 1-A-3","Acetatifactor",8,160535,4.98333696701654e-05
"Group 1-A-3","Clostridium",278,160535,0.00173170959603825
"Group 1-A-3","Ruminococcus",251,160535,0.00156352197340144
"Group 1-A-3","Marseillibacter",37,160535,0.000230479334724515
"Group 1-A-3","Jutongia",10,160535,6.22917120877067e-05
"Group 1-A-3","Acetitomaculum",56,160535,0.000348833587691158
"Group 1-A-3","Novisyntrophococcus",35,160535,0.000218020992306974
"Group 1-A-3","Fusimonas",8,160535,4.98333696701654e-05
"Group 1-A-3","Neglectibacter",95,160535,0.000591771264833214
"Group 1-A-3","Ruminiclostridium",36,160535,0.000224250163515744
"Group 1-A-3","Duncaniella",15222,160535,0.0948204441399072
"Group 1-A-3","Clostridium",26,160535,0.000161958451428037
"Group 1-A-3","Anaerobacterium",90,160535,0.000560625408789361
"Group 1-A-3","Parvibacter",26,160535,0.000161958451428037
"Group 1-A-3","Lachnoclostridium",7,160535,4.36041984613947e-05
"Group 1-A-3","Lachnoclostridium",423,160535,0.00263493942131
"Group 1-A-3","Kineothrix",1,160535,6.22917120877067e-06
"Group 1-A-3","Blautia",271,160535,0.00168810539757685
"Group 1-A-3","Roseburia",13,160535,8.09792257140187e-05
"Group 1-A-3","Jingyaoa",11,160535,6.85208832964774e-05
"Group 1-A-3","Acetatifactor",47,160535,0.000292771046812222
"Group 1-A-3","Dorea",2,160535,1.24583424175413e-05
"Group 1-A-3","Achromobacter",5,160535,3.11458560438534e-05
"Group 1-A-3","Alistipes",622,160535,0.00387454449185536
"Group 1-A-3","Qiania",8,160535,4.98333696701654e-05
"Group 1-A-3","Clostridium",41,160535,0.000255396019559598
"Group 1-A-3","Luoshenia",30,160535,0.00018687513626312
"Group 1-A-3","Faecalicatena",324,160535,0.0020182514716417
"Group 1-A-3","Luoshenia",11,160535,6.85208832964774e-05
"Group 1-A-3","Clostridium",902,160535,0.00561871243031115
"Group 1-A-3","Gracilibacter",118,160535,0.000735042202634939
"Group 1-A-3","Anaerobacterium",203,160535,0.00126452175538045
"Group 1-A-3","Qiania",28,160535,0.000174416793845579
"Group 1-A-3","Angelakisella",113,160535,0.000703896346591086
"Group 1-A-3","Faecalicatena",8,160535,4.98333696701654e-05
"Group 1-A-3","Simiaoa",442,160535,0.00275329367427664
"Group 1-A-3","Simiaoa",6,160535,3.7375027252624e-05
"Group 1-A-3","Lachnoclostridium",407,160535,0.00253527268196966
"Group 1-A-3","Breznakia",198,160535,0.00123337589933659
"Group 1-A-3","Lacrimispora",41,160535,0.000255396019559598
"Group 1-A-3","Jutongia",4,160535,2.49166848350827e-05
"Group 1-A-3","Eubacterium",769,160535,0.00479023265954465
"Group 1-A-3","Breznakia",4,160535,2.49166848350827e-05
"Group 1-A-3","Marvinbryantia",90,160535,0.000560625408789361
"Group 1-A-3","Angelakisella",4,160535,2.49166848350827e-05
"Group 1-A-3","Clostridium",24,160535,0.000149500109010496
"Group 1-A-3","Sangeribacter",998,160535,0.00621671286635313
"Group 1-A-3","Lawsonibacter",4,160535,2.49166848350827e-05
"Group 1-A-3","Clostridium",45,160535,0.00028031270439468
"Group 1-A-3","Flintibacter",27,160535,0.000168187622636808
"Group 1-A-3","Adlercreutzia",79,160535,0.000492104525492883
"Group 1-A-3","Vescimonas",26,160535,0.000161958451428037
"Group 1-A-3","Intestinimonas",3,160535,1.8687513626312e-05
"Group 1-A-3","Simiaoa",7,160535,4.36041984613947e-05
"Group 1-A-3","Kineothrix",142,160535,0.000884542311645436
"Group 1-A-3","Gehongia",3,160535,1.8687513626312e-05
"Group 1-A-3","Neglectibacter",106,160535,0.000660292148129691
"Group 1-A-3","Dehalobacterium",18,160535,0.000112125081757872
"Group 1-A-3","Adlercreutzia",88,160535,0.000548167066371819
"Group 1-A-3","Intestinimonas",7,160535,4.36041984613947e-05
"Group 1-A-3","Turicibacter",11726,160535,0.0730432615940449
"Group 1-A-3","Vescimonas",24,160535,0.000149500109010496
"Group 1-A-3","Breznakia",141,160535,0.000878313140436665
"Group 1-A-3","Acetatifactor",26,160535,0.000161958451428037
"Group 1-A-3","Duncaniella",14199,160535,0.0884480019933348
"Group 1-A-3","Clostridium",190,160535,0.00118354252966643
"Group 1-A-3","Eubacterium",5,160535,3.11458560438534e-05
"Group 1-A-3","Muricomes",3,160535,1.8687513626312e-05
"Group 1-A-3","Guopingia",67,160535,0.000417354470987635
"Group 1-A-3","Clostridium",19,160535,0.000118354252966643
"Group 1-A-3","Acetatifactor",129,160535,0.000803563085931417
"Group 1-A-3","Waltera",16,160535,9.96667393403308e-05
"Group 1-A-3","Lachnoclostridium",4,160535,2.49166848350827e-05
"Group 1-A-3","Breznakia",208,160535,0.0012956676114243
"Group 1-A-3","Mediterraneibacter",1774,160535,0.0110505497243592
"Group 1-A-3","Kineothrix",6,160535,3.7375027252624e-05
"Group 1-A-3","Lachnoclostridium",29,160535,0.00018064596505435
"Group 1-A-3","Clostridium",87,160535,0.000541937895163049
"Group 1-A-3","Acutalibacter",4,160535,2.49166848350827e-05
"Group 1-A-3","Ruminococcus",7,160535,4.36041984613947e-05
"Group 1-A-3","Acutalibacter",240,160535,0.00149500109010496
"Group 1-A-3","Anaerocolumna",6,160535,3.7375027252624e-05
"Group 1-A-3","Eubacterium",18,160535,0.000112125081757872
"Group 1-A-3","Muribaculum",2,160535,1.24583424175413e-05
"Group 1-A-3","Tyzzerella",17,160535,0.000105895910549101
"Group 1-A-3","Lachnoclostridium",5,160535,3.11458560438534e-05
"Group 1-A-3","Gracilibacter",151,160535,0.000940604852524372
"Group 1-A-3","Spiroplasma",30,160535,0.00018687513626312
"Group 1-A-3","Adlercreutzia",111,160535,0.000691438004173545
"Group 1-A-3","Murimonas",1099,160535,0.00684585915843897
"Group 1-A-3","Neglectibacter",20,160535,0.000124583424175413
"Group 1-A-3","Acetatifactor",9,160535,5.60625408789361e-05
"Group 1-A-3","Saccharibacillus",5,160535,3.11458560438534e-05
"Group 1-A-3","Eubacterium",79,160535,0.000492104525492883
"Group 1-A-3","Eubacterium",451,160535,0.00280935621515557
"Group 1-A-3","Sangeribacter",451,160535,0.00280935621515557
"Group 1-A-3","Kineothrix",157,160535,0.000977979879776996
"Group 1-A-3","Muribaculum",457,160535,0.0028467312424082
"Group 1-A-3","Angelakisella",10,160535,6.22917120877067e-05
"Group 1-A-3","Amorphus",6,160535,3.7375027252624e-05
"Group 1-A-3","Spiroplasma",177,160535,0.00110256330395241
"Group 1-A-3","Ruminococcus",24,160535,0.000149500109010496
"Group 1-A-3","Enterocloster",1,160535,6.22917120877067e-06
"Group 1-A-3","Turicibacter",11122,160535,0.0692808421839474
"Group 1-A-3","Clostridium",86,160535,0.000535708723954278
"Group 1-A-3","Zhenpiania",32,160535,0.000199333478680662
"Group 1-A-3","Duncaniella",1905,160535,0.0118665711527081
"Group 1-A-3","Neglectibacter",93,160535,0.000579312922415673
"Group 1-A-3","Sangeribacter",78,160535,0.000485875354284112
"Group 1-A-3","Romboutsia",4,160535,2.49166848350827e-05
"Group 1-A-3","Anaerobacterium",20,160535,0.000124583424175413
"Group 1-A-3","Eggerthella",986,160535,0.00614196281184788
"Group 1-A-3","Duncaniella",578,160535,0.00360046095866945
"Group 1-A-3","Qiania",225,160535,0.0014015635219734
"Group 1-A-3","Akkermansia",102,160535,0.000635375463294609
"Group 1-A-3","Murimonas",5,160535,3.11458560438534e-05
"Group 1-A-3","Acetatifactor",44,160535,0.00027408353318591
"Group 1-A-3","Lachnoclostridium",2,160535,1.24583424175413e-05
"Group 1-A-3","Enterocloster",681,160535,0.00424206559317283
"Group 1-A-3","Lacrimispora",49,160535,0.000305229389229763
"Group 1-A-3","Lachnoclostridium",3,160535,1.8687513626312e-05
"Group 1-A-3","Papillibacter",32,160535,0.000199333478680662
"Group 1-A-3","Corynebacterium",7,160535,4.36041984613947e-05
"Group 1-A-3","Lachnoclostridium",853,160535,0.00531348304108138
"Group 1-A-3","Kineothrix",21,160535,0.000130812595384184
"Group 1-A-3","Butyricicoccus",2,160535,1.24583424175413e-05
"Group 1-A-3","Alistipes",787,160535,0.00490235774130252
"Group 1-A-3","Clostridium",73,160535,0.000454729498240259
"Group 1-A-3","Gracilibacter",6,160535,3.7375027252624e-05
"Group 1-A-3","Kineothrix",2,160535,1.24583424175413e-05
"Group 1-A-3","Luoshenia",34,160535,0.000211791821098203
"Group 1-A-3","Adlercreutzia",111,160535,0.000691438004173545
"Group 1-A-3","Intestinimonas",262,160535,0.00163204285669792
"Group 1-A-3","Anaerobacterium",4,160535,2.49166848350827e-05
"Group 1-A-3","Lachnoclostridium",9,160535,5.60625408789361e-05
"Group 1-A-3","Clostridium",370,160535,0.00230479334724515
"Group 1-A-3","Anaerotruncus",18,160535,0.000112125081757872
"Group 1-A-3","Clostridium",196,160535,0.00122091755691905
"Group 1-A-3","Ethanoligenens",30,160535,0.00018687513626312
"Group 1-A-3","Adlercreutzia",61,160535,0.000379979443735011
"Group 1-A-3","Qiania",231,160535,0.00143893854922603
"Group 1-A-3","Qiania",28,160535,0.000174416793845579
"Group 1-A-3","Gracilibacter",4,160535,2.49166848350827e-05
"Group 1-A-3","Acholeplasma",122,160535,0.000759958887470022
"Group 1-A-3","Mediterraneibacter",45,160535,0.00028031270439468
"Group 1-A-3","Enterocloster",418,160535,0.00260379356526614
"Group 1-A-3","Sporobacter",3,160535,1.8687513626312e-05
"Group 1-A-3","Acetatifactor",16,160535,9.96667393403308e-05
"Group 1-A-3","Duncaniella",1988,160535,0.0123835923630361
"Group 1-A-3","Guopingia",12,160535,7.47500545052481e-05
"Group 1-A-3","Pusillibacter",2,160535,1.24583424175413e-05
"Group 1-A-3","Sangeribacter",979,160535,0.00609835861338649
"Group 1-A-3","Anaeroplasma",389,160535,0.00242314760021179
"Group 1-A-3","Bariatricus",14,160535,8.72083969227894e-05
"Group 1-A-3","Adlercreutzia",540,160535,0.00336375245273616
"Group 1-A-3","Breznakia",136,160535,0.000847167284392812
"Group 1-A-3","Alistipes",8,160535,4.98333696701654e-05
"Group 1-A-3","Acetatifactor",48,160535,0.000299000218020992
"Group 1-A-3","Faecalicatena",20,160535,0.000124583424175413
"Group 1-A-3","Anaerobacterium",199,160535,0.00123960507054536
"Group 1-A-3","Fusimonas",52,160535,0.000323916902856075
"Group 1-A-3","Duncaniella",1,160535,6.22917120877067e-06
"Group 1-A-3","Cuneatibacter",26,160535,0.000161958451428037
"Group 1-A-3","Spiroplasma",63,160535,0.000392437786152552
"Group 1-A-3","Anaerobium",6,160535,3.7375027252624e-05
"Group 1-A-3","Acutalibacter",223,160535,0.00138910517955586
"Group 1-A-3","Parasutterella",32,160535,0.000199333478680662
"Group 1-A-3","Acutalibacter",234,160535,0.00145762606285234
"Group 1-A-3","Olsenella",325,160535,0.00202448064285047
"Group 1-A-3","Sporobacter",3,160535,1.8687513626312e-05
"Group 1-A-3","Intestinimonas",73,160535,0.000454729498240259
"Group 1-A-3","Dysosmobacter",15,160535,9.34375681315601e-05
"Group 1-A-3","Mediterraneibacter",58,160535,0.000361291930108699
"Group 1-A-3","Blautia",70,160535,0.000436041984613947
"Group 1-A-3","Acetatifactor",7,160535,4.36041984613947e-05
"Group 1-A-3","Bariatricus",18,160535,0.000112125081757872
"Group 1-A-3","Marasmitruncus",10,160535,6.22917120877067e-05
"Group 1-A-3","Lachnoclostridium",870,160535,0.00541937895163049
"Group 1-A-3","Lawsonibacter",4,160535,2.49166848350827e-05
"Group 1-A-3","Blautia",33,160535,0.000205562649889432
"Group 1-A-3","Lacrimispora",38,160535,0.000236708505933286
"Group 1-A-3","Marvinbryantia",3452,160535,0.0215030990126764
"Group 1-A-3","Caproiciproducens",196,160535,0.00122091755691905
"Group 1-A-3","Spiroplasma",64,160535,0.000398666957361323
"Group 1-A-3","Clostridium",3,160535,1.8687513626312e-05
"Group 1-A-3","Waltera",3,160535,1.8687513626312e-05
"Group 1-A-3","Acutalibacter",131,160535,0.000816021428348958
"Group 1-A-3","Spiroplasma",83,160535,0.000517021210327966
"Group 1-A-3","Marasmitruncus",57,160535,0.000355062758899928
"Group 1-A-3","Anaerobacterium",117,160535,0.000728813031426169
"Group 1-A-3","Blautia",55,160535,0.000342604416482387
"Group 1-A-3","Dorea",1,160535,6.22917120877067e-06
"Group 1-A-3","Intestinimonas",100,160535,0.000622917120877067
"Group 1-A-3","Tyzzerella",10,160535,6.22917120877067e-05
"Group 1-A-3","Massiliimalia",34,160535,0.000211791821098203
"Group 1-A-3","Acetivibrio",27,160535,0.000168187622636808
"Group 1-A-3","Dysosmobacter",9,160535,5.60625408789361e-05
"Group 1-A-3","Bilifractor",528,160535,0.00328900239823092
"Group 1-A-3","Anaerobacterium",344,160535,0.00214283489581711
"Group 1-A-3","Anaerotignum",17,160535,0.000105895910549101
"Group 1-A-3","Kineothrix",202,160535,0.00125829258417168
"Group 1-A-3","Lachnoclostridium",51,160535,0.000317687731647304
"Group 1-A-3","Clostridium",75,160535,0.0004671878406578
"Group 1-A-3","Enterocloster",1,160535,6.22917120877067e-06
"Group 1-A-3","Enterocloster",620,160535,0.00386208614943782
"Group 1-A-3","Enterocloster",1,160535,6.22917120877067e-06
"Group 1-A-3","Gracilibacter",113,160535,0.000703896346591086
"Group 1-A-3","Alkaliphilus",3,160535,1.8687513626312e-05
"Group 1-A-3","Enterocloster",164,160535,0.00102158407823839
"Group 1-A-3","Ruminiclostridium",4,160535,2.49166848350827e-05
"Group 1-A-3","Clostridium",249,160535,0.0015510636309839
"Group 1-A-3","Simiaoa",2,160535,1.24583424175413e-05
"Group 1-A-3","Saccharibacillus",3,160535,1.8687513626312e-05
"Group 1-A-3","Gracilibacter",3,160535,1.8687513626312e-05
"Group 1-A-3","Sporofaciens",42,160535,0.000261625190768368
"Group 1-A-3","Enterocloster",385,160535,0.00239823091537671
"Group 1-A-3","Acetatifactor",5,160535,3.11458560438534e-05
"Group 1-A-3","Murimonas",1118,160535,0.00696421341140561
"Group 1-A-3","Clostridium",119,160535,0.00074127137384371
"Group 1-A-3","Marvinbryantia",96,160535,0.000598000436041985
"Group 1-A-3","Lacrimispora",13,160535,8.09792257140187e-05
"Group 1-A-3","Eggerthella",1023,160535,0.0063724421465724
"Group 1-A-3","Ruminiclostridium",30,160535,0.00018687513626312
"Group 1-A-3","Murimonas",12,160535,7.47500545052481e-05
"Group 1-A-3","Marvinbryantia",3504,160535,0.0218270159155324
"Group 1-A-3","Bilifractor",495,160535,0.00308343974834148
"Group 1-A-3","Anaerobacterium",115,160535,0.000716354689008627
"Group 1-A-3","Lachnoclostridium",71,160535,0.000442271155822718
"Group 1-A-3","Clostridium",11,160535,6.85208832964774e-05
"Group 1-A-3","Flintibacter",32,160535,0.000199333478680662
"Group 1-A-3","Simiaoa",5,160535,3.11458560438534e-05
"Group 1-A-3","Kineothrix",56,160535,0.000348833587691158
"Group 1-A-3","Anaeroplasma",3,160535,1.8687513626312e-05
"Group 1-A-3","Emergencia",6,160535,3.7375027252624e-05
"Group 1-A-3","Intestinimonas",6,160535,3.7375027252624e-05
"Group 1-A-3","Lachnoclostridium",413,160535,0.00257264770922229
