"","sampleid","genus","count","count_total","count_relative","Treatment","Time_point","Treatment_group","color","color_base","color_label_group","color_label_group_distinct"
"969","Group 4-B-4","Clostridium",4132,125452,0.0329369001689889,"Busulfan","7d","chemotherapy","#9C763F","#9C854E","o__Clostridiales","o__Clostridiales.49"
"970","Group 4-B-4","Duncaniella",3525,125452,0.0280983961993432,"Busulfan","7d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"971","Group 4-B-4","Clostridium",3420,125452,0.027261422695533,"Busulfan","7d","chemotherapy","#9C763F","#9C854E","o__Clostridiales","o__Clostridiales.49"
"972","Group 4-B-4","Duncaniella",3294,125452,0.0262570544909607,"Busulfan","7d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"973","Group 4-B-4","Anaerobacterium",1821,125452,0.0145155119089373,"Busulfan","7d","chemotherapy","#AB855D","#9C854E","o__Clostridiales","o__Clostridiales.87"
"974","Group 4-B-4","Anaerobacterium",1648,125452,0.0131364984217071,"Busulfan","7d","chemotherapy","#AB855D","#9C854E","o__Clostridiales","o__Clostridiales.87"
"975","Group 4-B-4","Clostridium",1565,125452,0.0124748907948857,"Busulfan","7d","chemotherapy","#9C763F","#9C854E","o__Clostridiales","o__Clostridiales.49"
"976","Group 4-B-4","Clostridium",1387,125452,0.0110560214265217,"Busulfan","7d","chemotherapy","#9C763F","#9C854E","o__Clostridiales","o__Clostridiales.49"
"977","Group 4-B-4","Eubacterium",1281,125452,0.0102110767464847,"Busulfan","7d","chemotherapy","#8D764E","#9C854E","o__Clostridiales","o__Clostridiales.13"
"978","Group 4-B-4","Clostridium",1251,125452,0.00997194145968179,"Busulfan","7d","chemotherapy","#9C763F","#9C854E","o__Clostridiales","o__Clostridiales.49"
"979","Group 4-B-4","Clostridium",1249,125452,0.00995599910722826,"Busulfan","7d","chemotherapy","#9C763F","#9C854E","o__Clostridiales","o__Clostridiales.49"
"980","Group 4-B-4","Eubacterium",1191,125452,0.00949367088607595,"Busulfan","7d","chemotherapy","#8D764E","#9C854E","o__Clostridiales","o__Clostridiales.13"
"981","Group 4-C-1","Lactobacillus",18961,146235,0.129661161828564,"Busulfan","Baseline","chemotherapy","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"982","Group 4-C-1","Lactobacillus",16868,146235,0.115348582760625,"Busulfan","Baseline","chemotherapy","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"983","Group 4-C-1","Olsenella",10705,146235,0.0732040893083051,"Busulfan","Baseline","chemotherapy","#976396","#A77097","p__Actinobacteria","p__Actinobacteria.18"
"984","Group 4-C-1","Olsenella",9453,146235,0.0646425274387117,"Busulfan","Baseline","chemotherapy","#976396","#A77097","p__Actinobacteria","p__Actinobacteria.18"
"985","Group 4-C-1","Duncaniella",7162,146235,0.048975963346668,"Busulfan","Baseline","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"986","Group 4-C-1","Turicibacter",6121,146235,0.0418572845078128,"Busulfan","Baseline","chemotherapy","#66641B","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.1"
"987","Group 4-C-1","Duncaniella",5528,146235,0.0378021677437002,"Busulfan","Baseline","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"988","Group 4-C-1","Turicibacter",5462,146235,0.0373508394023319,"Busulfan","Baseline","chemotherapy","#66641B","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.1"
"989","Group 4-C-1","Akkermansia",3904,146235,0.0266967552227579,"Busulfan","Baseline","chemotherapy","#377EB8","#377EB8","g__Akkermansia","g__Akkermansia.1"
"990","Group 4-C-1","Akkermansia",3766,146235,0.0257530686908059,"Busulfan","Baseline","chemotherapy","#377EB8","#377EB8","g__Akkermansia","g__Akkermansia.1"
"991","Group 4-C-1","Clostridium",3699,146235,0.025294902041235,"Busulfan","Baseline","chemotherapy","#9C763F","#9C854E","o__Clostridiales","o__Clostridiales.49"
"992","Group 4-C-1","Duncaniella",3575,146235,0.0244469518241187,"Busulfan","Baseline","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"993","Group 4-C-1","Duncaniella",3531,146235,0.0241460662632065,"Busulfan","Baseline","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"994","Group 4-C-1","Clostridium",3104,146235,0.0212261086607173,"Busulfan","Baseline","chemotherapy","#9C763F","#9C854E","o__Clostridiales","o__Clostridiales.49"
"995","Group 4-C-1","Clostridium",1440,146235,0.00984716381167299,"Busulfan","Baseline","chemotherapy","#9C763F","#9C854E","o__Clostridiales","o__Clostridiales.49"
"996","Group 4-C-1","Clostridium",1326,146235,0.00906759667658221,"Busulfan","Baseline","chemotherapy","#9C763F","#9C854E","o__Clostridiales","o__Clostridiales.49"
"997","Group 4-C-1","Clostridium",1274,146235,0.00871200465004958,"Busulfan","Baseline","chemotherapy","#9C763F","#9C854E","o__Clostridiales","o__Clostridiales.49"
"998","Group 4-C-1","Clostridium",1137,146235,0.00777515642630013,"Busulfan","Baseline","chemotherapy","#9C763F","#9C854E","o__Clostridiales","o__Clostridiales.49"
"999","Group 4-C-1","Eubacterium",966,146235,0.00660580572366397,"Busulfan","Baseline","chemotherapy","#8D764E","#9C854E","o__Clostridiales","o__Clostridiales.13"
"1000","Group 4-C-1","Duncaniella",962,146235,0.00657845249085376,"Busulfan","Baseline","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1001","Group 4-C-2","Turicibacter",21296,149419,0.142525381644905,"Busulfan","1d","chemotherapy","#66641B","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.1"
"1002","Group 4-C-2","Turicibacter",21019,149419,0.140671534409948,"Busulfan","1d","chemotherapy","#66641B","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.1"
"1003","Group 4-C-2","Duncaniella",5972,149419,0.0399681432749516,"Busulfan","1d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1004","Group 4-C-2","Ruminiclostridium",5182,149419,0.0346809977312122,"Busulfan","1d","chemotherapy","#898147","#9C854E","o__Clostridiales","o__Clostridiales.6"
"1005","Group 4-C-2","Ruminiclostridium",4969,149419,0.0332554762111913,"Busulfan","1d","chemotherapy","#898147","#9C854E","o__Clostridiales","o__Clostridiales.6"
"1006","Group 4-C-2","Akkermansia",4549,149419,0.0304445887069248,"Busulfan","1d","chemotherapy","#377EB8","#377EB8","g__Akkermansia","g__Akkermansia.1"
"1007","Group 4-C-2","Duncaniella",4499,149419,0.0301099592421312,"Busulfan","1d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1008","Group 4-C-2","Akkermansia",3614,149419,0.0241870177152839,"Busulfan","1d","chemotherapy","#377EB8","#377EB8","g__Akkermansia","g__Akkermansia.1"
"1009","Group 4-C-2","Clostridium",3151,149419,0.0210883488712948,"Busulfan","1d","chemotherapy","#9C763F","#9C854E","o__Clostridiales","o__Clostridiales.49"
"1010","Group 4-C-2","Clostridium",2853,149419,0.0190939572611248,"Busulfan","1d","chemotherapy","#9C763F","#9C854E","o__Clostridiales","o__Clostridiales.49"
"1011","Group 4-C-2","Duncaniella",2852,149419,0.0190872646718289,"Busulfan","1d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1012","Group 4-C-2","Eubacterium",2638,149419,0.0176550505625121,"Busulfan","1d","chemotherapy","#8D764E","#9C854E","o__Clostridiales","o__Clostridiales.13"
"1013","Group 4-C-2","Duncaniella",2600,149419,0.017400732169269,"Busulfan","1d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1014","Group 4-C-2","Eubacterium",2583,149419,0.0172869581512391,"Busulfan","1d","chemotherapy","#8D764E","#9C854E","o__Clostridiales","o__Clostridiales.13"
"1015","Group 4-C-2","Marvinbryantia",1983,149419,0.0132714045737155,"Busulfan","1d","chemotherapy","#EDABA3","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.28"
"1016","Group 4-C-2","Lactobacillus",1877,149419,0.012561990108353,"Busulfan","1d","chemotherapy","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"1017","Group 4-C-2","Marvinbryantia",1808,149419,0.0121002014469378,"Busulfan","1d","chemotherapy","#EDABA3","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.28"
"1018","Group 4-C-2","Olsenella",1705,149419,0.0114108647494629,"Busulfan","1d","chemotherapy","#976396","#A77097","p__Actinobacteria","p__Actinobacteria.18"
"1019","Group 4-C-2","Olsenella",1632,149419,0.0109223057308642,"Busulfan","1d","chemotherapy","#976396","#A77097","p__Actinobacteria","p__Actinobacteria.18"
"1020","Group 4-C-2","Kineothrix",1593,149419,0.0106612947483252,"Busulfan","1d","chemotherapy","#FCA897","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.44"
"1021","Group 4-C-3","Duncaniella",9107,93734,0.0971579149508183,"Busulfan","4d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1022","Group 4-C-3","Lactobacillus",8977,93734,0.0957710115859773,"Busulfan","4d","chemotherapy","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"1023","Group 4-C-3","Turicibacter",8905,93734,0.0950028804916039,"Busulfan","4d","chemotherapy","#66641B","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.1"
"1024","Group 4-C-3","Turicibacter",6862,93734,0.0732071606887575,"Busulfan","4d","chemotherapy","#66641B","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.1"
"1025","Group 4-C-3","Lactobacillus",6134,93734,0.0654405018456483,"Busulfan","4d","chemotherapy","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"1026","Group 4-C-3","Akkermansia",4052,93734,0.0432287110333497,"Busulfan","4d","chemotherapy","#377EB8","#377EB8","g__Akkermansia","g__Akkermansia.1"
"1027","Group 4-C-3","Duncaniella",3534,93734,0.0377024345488297,"Busulfan","4d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1028","Group 4-C-3","Akkermansia",2654,93734,0.0283141656175987,"Busulfan","4d","chemotherapy","#377EB8","#377EB8","g__Akkermansia","g__Akkermansia.1"
"1029","Group 4-C-3","Clostridium",2460,93734,0.0262444790577592,"Busulfan","4d","chemotherapy","#9C763F","#9C854E","o__Clostridiales","o__Clostridiales.49"
"1030","Group 4-C-3","Duncaniella",2027,93734,0.0216250240040967,"Busulfan","4d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1031","Group 4-C-3","Olsenella",1975,93734,0.0210702626581603,"Busulfan","4d","chemotherapy","#976396","#A77097","p__Actinobacteria","p__Actinobacteria.18"
"1032","Group 4-C-3","Duncaniella",1620,93734,0.0172829496234024,"Busulfan","4d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1033","Group 4-C-3","Olsenella",1587,93734,0.0169308895384812,"Busulfan","4d","chemotherapy","#976396","#A77097","p__Actinobacteria","p__Actinobacteria.18"
"1034","Group 4-C-3","Clostridium",1577,93734,0.0168242046642627,"Busulfan","4d","chemotherapy","#9C763F","#9C854E","o__Clostridiales","o__Clostridiales.49"
"1035","Group 4-C-3","Eubacterium",1492,93734,0.0159173832334052,"Busulfan","4d","chemotherapy","#8D764E","#9C854E","o__Clostridiales","o__Clostridiales.13"
"1036","Group 4-C-3","Eubacterium",1177,93734,0.0125568096955214,"Busulfan","4d","chemotherapy","#8D764E","#9C854E","o__Clostridiales","o__Clostridiales.13"
"1037","Group 4-C-3","Clostridium",923,93734,0.00984701389037062,"Busulfan","4d","chemotherapy","#9C763F","#9C854E","o__Clostridiales","o__Clostridiales.49"
"1038","Group 4-C-3","Clostridium",915,93734,0.0097616659909958,"Busulfan","4d","chemotherapy","#9C763F","#9C854E","o__Clostridiales","o__Clostridiales.49"
"1039","Group 4-C-3","Anaerobacterium",808,93734,0.00862013783685749,"Busulfan","4d","chemotherapy","#AB855D","#9C854E","o__Clostridiales","o__Clostridiales.87"
"1040","Group 4-C-3","Marvinbryantia",780,93734,0.0083214201890456,"Busulfan","4d","chemotherapy","#EDABA3","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.28"
"1041","Group 4-C-4","Lactobacillus",23325,98268,0.23736109415069,"Busulfan","7d","chemotherapy","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"1042","Group 4-C-4","Lactobacillus",22863,98268,0.232659665404811,"Busulfan","7d","chemotherapy","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"1043","Group 4-C-4","Duncaniella",7645,98268,0.0777974518663247,"Busulfan","7d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1044","Group 4-C-4","Duncaniella",7446,98268,0.07577237757968,"Busulfan","7d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1045","Group 4-C-4","Duncaniella",2828,98268,0.0287784426262873,"Busulfan","7d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1046","Group 4-C-4","Duncaniella",2629,98268,0.0267533683396426,"Busulfan","7d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1047","Group 4-C-4","Turicibacter",1955,98268,0.0198945740220621,"Busulfan","7d","chemotherapy","#66641B","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.1"
"1048","Group 4-C-4","Turicibacter",1910,98268,0.0194366426507103,"Busulfan","7d","chemotherapy","#66641B","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.1"
"1049","Group 4-C-4","Olsenella",1767,98268,0.0179814385150812,"Busulfan","7d","chemotherapy","#976396","#A77097","p__Actinobacteria","p__Actinobacteria.18"
"1050","Group 4-C-4","Olsenella",1760,98268,0.0179102047462043,"Busulfan","7d","chemotherapy","#976396","#A77097","p__Actinobacteria","p__Actinobacteria.18"
"1051","Group 4-C-4","Eubacterium",1554,98268,0.0158138966906826,"Busulfan","7d","chemotherapy","#8D764E","#9C854E","o__Clostridiales","o__Clostridiales.13"
"1052","Group 4-C-4","Eubacterium",1515,98268,0.0154170228355111,"Busulfan","7d","chemotherapy","#8D764E","#9C854E","o__Clostridiales","o__Clostridiales.13"
"1053","Group 4-C-4","Akkermansia",1014,98268,0.0103187202344609,"Busulfan","7d","chemotherapy","#377EB8","#377EB8","g__Akkermansia","g__Akkermansia.1"
"1054","Group 4-C-4","Sangeribacter",920,98268,0.00936215248097041,"Busulfan","7d","chemotherapy","#b9dbdb","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.101"
"1055","Group 4-C-4","Sangeribacter",908,98268,0.00924003744860992,"Busulfan","7d","chemotherapy","#b9dbdb","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.101"
"1056","Group 4-C-4","Anaerobacterium",900,98268,0.00915862742703627,"Busulfan","7d","chemotherapy","#AB855D","#9C854E","o__Clostridiales","o__Clostridiales.87"
"1057","Group 4-C-4","Akkermansia",889,98268,0.00904668864737249,"Busulfan","7d","chemotherapy","#377EB8","#377EB8","g__Akkermansia","g__Akkermansia.1"
"1058","Group 4-C-4","Anaerobacterium",887,98268,0.00902633614197908,"Busulfan","7d","chemotherapy","#AB855D","#9C854E","o__Clostridiales","o__Clostridiales.87"
"1059","Group 4-C-4","Duncaniella",760,98268,0.00773395204949729,"Busulfan","7d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1060","Group 4-C-4","Duncaniella",679,98268,0.00690967558106403,"Busulfan","7d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1061","Group 4-D-1","Lactobacillus",24211,157064,0.154147353944889,"Busulfan","Baseline","chemotherapy","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"1062","Group 4-D-1","Lactobacillus",23304,157064,0.148372637905567,"Busulfan","Baseline","chemotherapy","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"1063","Group 4-D-1","Turicibacter",9548,157064,0.0607905057810829,"Busulfan","Baseline","chemotherapy","#66641B","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.1"
"1064","Group 4-D-1","Duncaniella",9282,157064,0.0590969286405542,"Busulfan","Baseline","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1065","Group 4-D-1","Duncaniella",9019,157064,0.0574224519940916,"Busulfan","Baseline","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1066","Group 4-D-1","Turicibacter",8955,157064,0.0570149747873478,"Busulfan","Baseline","chemotherapy","#66641B","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.1"
"1067","Group 4-D-1","Duncaniella",4560,157064,0.029032750980492,"Busulfan","Baseline","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1068","Group 4-D-1","Duncaniella",4138,157064,0.0263459481485254,"Busulfan","Baseline","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1069","Group 4-D-1","Eubacterium",3355,157064,0.0213607191972699,"Busulfan","Baseline","chemotherapy","#8D764E","#9C854E","o__Clostridiales","o__Clostridiales.13"
"1070","Group 4-D-1","Eubacterium",3299,157064,0.0210041766413691,"Busulfan","Baseline","chemotherapy","#8D764E","#9C854E","o__Clostridiales","o__Clostridiales.13"
"1071","Group 4-D-1","Clostridium",2841,157064,0.0180881678806092,"Busulfan","Baseline","chemotherapy","#9C763F","#9C854E","o__Clostridiales","o__Clostridiales.49"
"1072","Group 4-D-1","Clostridium",2681,157064,0.0170694748637498,"Busulfan","Baseline","chemotherapy","#9C763F","#9C854E","o__Clostridiales","o__Clostridiales.49"
"1073","Group 4-D-1","Duncaniella",1341,157064,0.00853792084755259,"Busulfan","Baseline","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1074","Group 4-D-1","Anaerobacterium",1277,157064,0.00813044364080884,"Busulfan","Baseline","chemotherapy","#AB855D","#9C854E","o__Clostridiales","o__Clostridiales.87"
"1075","Group 4-D-1","Duncaniella",1277,157064,0.00813044364080884,"Busulfan","Baseline","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1076","Group 4-D-1","Akkermansia",1254,157064,0.00798400651963531,"Busulfan","Baseline","chemotherapy","#377EB8","#377EB8","g__Akkermansia","g__Akkermansia.1"
"1077","Group 4-D-1","Muribaculum",1235,157064,0.00786303672388326,"Busulfan","Baseline","chemotherapy","#4CA687","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.41"
"1078","Group 4-D-1","Muribaculum",1221,157064,0.00777390108490806,"Busulfan","Baseline","chemotherapy","#4CA687","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.41"
"1079","Group 4-D-1","Clostridium",1214,157064,0.00772933326542047,"Busulfan","Baseline","chemotherapy","#9C763F","#9C854E","o__Clostridiales","o__Clostridiales.49"
"1080","Group 4-D-1","Akkermansia",1200,157064,0.00764019762644527,"Busulfan","Baseline","chemotherapy","#377EB8","#377EB8","g__Akkermansia","g__Akkermansia.1"
"1081","Group 4-D-2","Akkermansia",7412,69551,0.10656928009662,"Busulfan","1d","chemotherapy","#377EB8","#377EB8","g__Akkermansia","g__Akkermansia.1"
"1082","Group 4-D-2","Duncaniella",4841,69551,0.0696036002357982,"Busulfan","1d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1083","Group 4-D-2","Akkermansia",3170,69551,0.0455780650170379,"Busulfan","1d","chemotherapy","#377EB8","#377EB8","g__Akkermansia","g__Akkermansia.1"
"1084","Group 4-D-2","Turicibacter",2743,69551,0.0394386852813044,"Busulfan","1d","chemotherapy","#66641B","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.1"
"1085","Group 4-D-2","Eubacterium",2299,69551,0.0330548805912208,"Busulfan","1d","chemotherapy","#8D764E","#9C854E","o__Clostridiales","o__Clostridiales.13"
"1086","Group 4-D-2","Turicibacter",1905,69551,0.0273899728256963,"Busulfan","1d","chemotherapy","#66641B","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.1"
"1087","Group 4-D-2","Marvinbryantia",1851,69551,0.0266135641471726,"Busulfan","1d","chemotherapy","#EDABA3","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.28"
"1088","Group 4-D-2","Duncaniella",1607,69551,0.0231053471553249,"Busulfan","1d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1089","Group 4-D-2","Eubacterium",1436,69551,0.0206467196733332,"Busulfan","1d","chemotherapy","#8D764E","#9C854E","o__Clostridiales","o__Clostridiales.13"
"1090","Group 4-D-2","Ruminococcus",1356,69551,0.0194964845940389,"Busulfan","1d","chemotherapy","#EB6C01","#FF7106","f__Ruminococcaceae","f__Ruminococcaceae.1"
"1091","Group 4-D-2","Duncaniella",1324,69551,0.0190363905623212,"Busulfan","1d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1092","Group 4-D-2","Marvinbryantia",1300,69551,0.0186913200385329,"Busulfan","1d","chemotherapy","#EDABA3","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.28"
"1093","Group 4-D-2","Sporobacter",1083,69551,0.015571307385947,"Busulfan","1d","chemotherapy","#EF6405","#FF7106","f__Ruminococcaceae","f__Ruminococcaceae.7"
"1094","Group 4-D-2","Duncaniella",921,69551,0.013242081350376,"Busulfan","1d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1095","Group 4-D-2","Ruminococcus",834,69551,0.0119912007016434,"Busulfan","1d","chemotherapy","#EB6C01","#FF7106","f__Ruminococcaceae","f__Ruminococcaceae.1"
"1096","Group 4-D-2","Sporobacter",823,69551,0.0118330433782404,"Busulfan","1d","chemotherapy","#EF6405","#FF7106","f__Ruminococcaceae","f__Ruminococcaceae.7"
"1097","Group 4-D-2","Anaerobacterium",818,69551,0.0117611536857845,"Busulfan","1d","chemotherapy","#AB855D","#9C854E","o__Clostridiales","o__Clostridiales.87"
"1098","Group 4-D-2","Anaerobacterium",750,69551,0.0107834538683844,"Busulfan","1d","chemotherapy","#AB855D","#9C854E","o__Clostridiales","o__Clostridiales.87"
"1099","Group 4-D-2","Neglectibacter",690,69551,0.0099207775589136,"Busulfan","1d","chemotherapy","#B6B2B2","#B6B2B0","other__other","other__other.403"
"1100","Group 4-D-2","Breznakia",660,69551,0.00948943940417823,"Busulfan","1d","chemotherapy","#7F7D25","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.18"
"1101","Group 4-D-3","Lactobacillus",23304,140161,0.166265937029559,"Busulfan","4d","chemotherapy","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"1102","Group 4-D-3","Lactobacillus",22546,140161,0.160857870591677,"Busulfan","4d","chemotherapy","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"1103","Group 4-D-3","Akkermansia",11762,140161,0.0839177802669787,"Busulfan","4d","chemotherapy","#377EB8","#377EB8","g__Akkermansia","g__Akkermansia.1"
"1104","Group 4-D-3","Akkermansia",9439,140161,0.0673439829909889,"Busulfan","4d","chemotherapy","#377EB8","#377EB8","g__Akkermansia","g__Akkermansia.1"
"1105","Group 4-D-3","Turicibacter",9365,140161,0.0668160187213276,"Busulfan","4d","chemotherapy","#66641B","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.1"
"1106","Group 4-D-3","Turicibacter",8976,140161,0.0640406389794593,"Busulfan","4d","chemotherapy","#66641B","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.1"
"1107","Group 4-D-3","Duncaniella",7840,140161,0.0559356739749288,"Busulfan","4d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1108","Group 4-D-3","Duncaniella",6508,140161,0.0464323171210251,"Busulfan","4d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1109","Group 4-D-3","Duncaniella",2612,140161,0.018635711788586,"Busulfan","4d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1110","Group 4-D-3","Duncaniella",2463,140161,0.0175726485969706,"Busulfan","4d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1111","Group 4-D-3","Marvinbryantia",1922,140161,0.0137128017066088,"Busulfan","4d","chemotherapy","#EDABA3","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.28"
"1112","Group 4-D-3","Marvinbryantia",1846,140161,0.0131705681323621,"Busulfan","4d","chemotherapy","#EDABA3","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.28"
"1113","Group 4-D-3","Eubacterium",1757,140161,0.0125355840783099,"Busulfan","4d","chemotherapy","#8D764E","#9C854E","o__Clostridiales","o__Clostridiales.13"
"1114","Group 4-D-3","Eubacterium",1734,140161,0.0123714870755774,"Busulfan","4d","chemotherapy","#8D764E","#9C854E","o__Clostridiales","o__Clostridiales.13"
"1115","Group 4-D-3","Ruminiclostridium",828,140161,0.00590749209837259,"Busulfan","4d","chemotherapy","#898147","#9C854E","o__Clostridiales","o__Clostridiales.6"
"1116","Group 4-D-3","Ruminiclostridium",815,140161,0.00581474161856722,"Busulfan","4d","chemotherapy","#898147","#9C854E","o__Clostridiales","o__Clostridiales.6"
"1117","Group 4-D-3","Ruminiclostridium",799,140161,0.00570058718188369,"Busulfan","4d","chemotherapy","#898147","#9C854E","o__Clostridiales","o__Clostridiales.6"
"1118","Group 4-D-3","Ruminiclostridium",791,140161,0.00564350996354193,"Busulfan","4d","chemotherapy","#898147","#9C854E","o__Clostridiales","o__Clostridiales.6"
"1119","Group 4-D-3","Duncaniella",764,140161,0.00545087435163847,"Busulfan","4d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1120","Group 4-D-3","Duncaniella",755,140161,0.00538666248100399,"Busulfan","4d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1121","Group 4-D-4","Lactobacillus",26202,136245,0.192315314323461,"Busulfan","7d","chemotherapy","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"1122","Group 4-D-4","Lactobacillus",24778,136245,0.181863554625858,"Busulfan","7d","chemotherapy","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"1123","Group 4-D-4","Akkermansia",8992,136245,0.0659987522477889,"Busulfan","7d","chemotherapy","#377EB8","#377EB8","g__Akkermansia","g__Akkermansia.1"
"1124","Group 4-D-4","Akkermansia",8049,136245,0.059077397335682,"Busulfan","7d","chemotherapy","#377EB8","#377EB8","g__Akkermansia","g__Akkermansia.1"
"1125","Group 4-D-4","Duncaniella",7423,136245,0.0544827333113142,"Busulfan","7d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1126","Group 4-D-4","Duncaniella",6680,136245,0.0490293221769606,"Busulfan","7d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
