"asv_id","kingdom","phylum","class","order","family","genus","species"
"302b3076ac6ad3c7d4edb4bab07ad474","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus","Limosilactobacillus fermentum"
"303478e24b497341a26b09096f4610ad","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia","Akkermansia muciniphila"
"303b6f60a2047fe059e885c0d57cede9","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium disporicum"
"306d5b91de7ed310b49e74924a744709","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Rathayibacter","Rathayibacter caricis"
"3070c1806ffe027fb0a90fdc62bb16f8","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Hungatella","Hungatella effluvii"
"308aed195055033f68dfdb7ab7f63431","Bacteria","Bacillota","Clostridia","Eubacteriales","Christensenellaceae","Guopingia","Guopingia tenuis"
"30ce2d521b124d0cee2dbe193fbdf9bb","Bacteria","Bacillota","Bacilli","Bacillales","Paenibacillaceae","Saccharibacillus","Saccharibacillus brassicae"
"30d007a1f849f7862bb15221989c23d5","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Duncaniella","Duncaniella muricolitica"
"30d7b13dcc7f6ba6570d52352e326599","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas brenneri"
"30dfd9e082e40f08897c676e87581d5b","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Amorphaceae","Amorphus","Amorphus coralli"
"311cd93845b9dc628de91e65627aaa1c","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Streptosporangiaceae","Sphaerisporangium","Sphaerisporangium cinnabarinum"
"313ce33442f561eebe2a61b3be7fffd0","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Waltera","Waltera intestinalis"
"315a17933eefa93d700e11a309deae43","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Latilactobacillus","Latilactobacillus fuchuensis"
"3163c0346bde983f70848fb675d0e77b","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas lini"
"318b6ed2160f071266f52237e832ea7a","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Faecalicatena","Faecalicatena faecalis"
"31cb39d015e6569a85b331fb6a888b7d","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Devosiaceae","Devosia","Devosia crocina"
"31ff3e0456ad49408b8f6291397a8a7a","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Lachnoclostridium","[Clostridium] scindens"
"3248f89d298b58b65eddf738af909057","Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides litoris"
"329114c1bd06b8988dc292d72a287f75","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Duncaniella","Duncaniella muris"
"32ec8328021c835243616d1cde5ec2df","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium porci"
"3304a79478388b28621802f26e0748c1","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Alkalihalobacillus","Alkalihalobacillus trypoxylicola"
"3339330b0d2ce8a39a4c77e0b1371516","Bacteria","Bacillota","Bacilli","Bacillales","Staphylococcaceae","Mammaliicoccus","Mammaliicoccus stepanovicii"
"3350d73f986ec53145431ed1a1170759","Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Olsenella","Olsenella congonensis"
"335a98f841b4ee7f598b58b6b464ec4c","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Agreia","Agreia pratensis"
"336171a47ec9777a69a464c061285357","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Ligilactobacillus","Ligilactobacillus acidipiscis"
"33941a134f8df71662427780d1053644","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Marseillibacter","Marseillibacter massiliensis"
"33a67dd67b0c4e035ba514edc43a0b88","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Breznakia","Breznakia pachnodae"
"33b53f06cd98962c47fa76ae2743dbd1","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Qiania","Qiania dongpingensis"
"33e27a89e37f39676346df79b0525a51","Bacteria","Pseudomonadota","Deltaproteobacteria","Myxococcales","Vulgatibacteraceae","Vulgatibacter","Vulgatibacter incomptus"
"33fcced0e4799ffa77a17c7dd38a79c5","Bacteria","Bacillota","Tissierellia","Tissierellales","Sporanaerobacteraceae","Anaerosalibacter","Anaerosalibacter massiliensis"
"343bc720e099b65bdcf0e492a39c2810","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Methylobacteriaceae","Methylobacterium","Methylobacterium gregans"
"3483c51aced9f7bb42cbb2407b63dc98","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Turicibacteraceae","Turicibacter","Turicibacter bilis"
"34872947e24376594c2abf77942cbb6c","Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus salivarius"
"34901cd8a2bb5f2f9d47cf14bb0efe8a","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia","Akkermansia muciniphila"
"34a522c2c5a09b5b3430e952d5cd50f8","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Pseudogracilibacillus","Pseudogracilibacillus endophyticus"
"34a984607650eda5630cd6bae5fe85c5","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter","Achromobacter aegrifaciens"
"34dc7d99e950ae142a3d91743da95dcf","Bacteria","Bacillota","Clostridia","Eubacteriales","","Proteiniborus","Proteiniborus indolifex"
"3503d3b5387de4415e8633ae1c42b7da","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Turicibacteraceae","Turicibacter","Turicibacter bilis"
"350b7507bbf507ab8b290cf7e7f313c5","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium disporicum"
"351a29044b5fefd905212f23e9c27fb4","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Turicibacteraceae","Turicibacter","Turicibacter bilis"
"35441f50ef9d0bf4654eac24894aa204","Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Microlunatus","Microlunatus lacustris"
"3546d371d6a3dc91f469f8b467878a07","Bacteria","Bacillota","Tissierellia","Tissierellales","Tepidimicrobiaceae","Tepidimicrobium","Tepidimicrobium ferriphilum"
"35815133f30ebecbd8e382d1fbfd0c98","Bacteria","Bacillota","Clostridia","Eubacteriales","","Flintibacter","Flintibacter butyricus"
"35a2943c122e8367f456832752e66b6c","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes dispar"
"35a970aed7140a0c033fe6df4e6ae0c6","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus acidophilus"
"35ed239d3e551bcf925ac0c1ba3c85de","Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides zeae"
"35f095683100d06382fdb66bedad8795","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Sporobacter","Sporobacter termitidis"
"3607709042c6d02a65045c81ec03f595","Bacteria","Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium xylanophilum"
"360b25e10c9c776546f25ff9fc9164fe","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Hyphomicrobiaceae","Limoniibacter","Limoniibacter endophyticus"
"365ce6937e83895a549e73e506fc9e9e","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Caproiciproducens","Caproiciproducens galactitolivorans"
"368567ec2b2fd6851ebd67cc19b47008","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminiclostridium","Ruminiclostridium herbifermentans"
"36c2892c198fdc573861f191c04e0448","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Muricomes","Muricomes intestini"
"36e231f640ca3eb641cf9e311ef66e89","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Duncaniella","Duncaniella muris"
"3708f9ace3f631a7b998b088dd4e68c9","Bacteria","Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Adlercreutzia","Adlercreutzia equolifaciens"
"370d60fa0d9d94ca94054a18f11afa81","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Fusimonas","Fusimonas intestini"
"3717b2f2c2309d106c4708903c800ba9","Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Clostridioides","Clostridioides mangenotii"
"37224c713c63309bad14a28f8e0777a3","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia","Akkermansia muciniphila"
"37359c45d5af15691b3e30bef6e2cbda","Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Olsenella","Olsenella phocaeensis"
"3741553151ce2eb94d6fe781211735cf","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium phoceensis"
"375b1de2e6aff833ea2cfa22273f06de","Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides pyridinolyticus"
"37693b21b0c5a78fa58f063e5f97dd94","Bacteria","Actinomycetota","Actinomycetes","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces cacaoi"
"37e976b72e0709737d253003d52f3aed","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Turicibacteraceae","Turicibacter","Turicibacter bilis"
"3824a35bbd6813797da503418c6ef947","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Neglectibacter","Neglectibacter timonensis"
"382cc73e51b6d9ad1983f14644395653","Bacteria","Bacillota","Clostridia","Eubacteriales","","Intestinimonas","Intestinimonas timonensis"
"386841b656c46919d8926fb3f3a7b2ad","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia","Akkermansia muciniphila"
"387f2c6843d741100c48701cee056b28","Bacteria","Bacillota","Tissierellia","Tissierellales","Tissierellaceae","Tissierella","Tissierella creatinini"
"3888537aec94556cb3486efde6e254dc","Bacteria","Pseudomonadota","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","Brevundimonas diminuta"
"38994b4733f6d40481ee7f2c537b44a9","Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides gansuensis"
"38ab4184fdeaa38471a14af04700bc85","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Faecalicatena","Faecalicatena faecalis"
"38d3e6a1f0825f8fc10806cd05688e18","Bacteria","Bacillota","Bacilli","Bacillales","Paenibacillaceae","Saccharibacillus","Saccharibacillus sacchari"
"38ea9b6203521cb048ae40705352c703","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus acidophilus"
"38ef48ee020f97b0059e734e7c133510","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Kineothrix","Kineothrix alysoides"
"39269008ad61f220a4cc7dc2250618c8","Bacteria","Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus casseliflavus"
"394745a53d508fe59b584061d950d19b","Bacteria","Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","Pseudonocardia antimicrobica"
"39624031757f07797150c56227eff2be","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Shinella","Shinella yambaruensis"
"396ae5f40537cb526ccea5ab85d5c754","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium disporicum"
"397dd48817dc8aeec47082a86eb81c49","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia","Akkermansia muciniphila"
"399d37757d8ae53aaf3e114a82b3a296","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus","Limosilactobacillus agrestis"
"39a41aa19d0be7a77a4224f7beb38556","Bacteria","Actinomycetota","Actinomycetes","Corynebacteriales","Nocardiaceae","Rhodococcus","Rhodococcus cerastii"
"3a0187cddd1725f4aa601a9fa00bc158","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus zanthoxyli"
"3a8ee65df01a77bc061c58f09c97f455","Bacteria","Actinomycetota","Actinomycetes","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium urealyticum"
"3aa7f2256cff8496317df1dc7e70173f","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Lachnoclostridium","Lachnoclostridium phocaeense"
"3b04b9312a28a996d1a50fab407cfdc9","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Breznakia","Breznakia pachnodae"
"3b694474a907bd958ccb73f145d6b47e","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Turicibacteraceae","Turicibacter","Turicibacter bilis"
"3b9894c5cd9cf7aa13f756384438ba78","Bacteria","Actinomycetota","Actinomycetes","Nakamurellales","Nakamurellaceae","Nakamurella","Nakamurella intestinalis"
"3ba2785afd0b8dee5325410e7656cf2b","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium disporicum"
"3bea6139da7d4e3beb0e897e98bc93a2","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium fessum"
"3c152c1c0fbfdd06aaafb68fd9994ddc","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Lachnoclostridium","Lachnoclostridium pacaense"
"3c3a1eb33a3f9e42beaa68904fe47382","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Amorphaceae","Amorphus","Amorphus coralli"
"3c3bbdf5f6215ac853bd9ba57edaf669","Bacteria","Bacillota","Tissierellia","","","Sedimentibacter","Sedimentibacter acidaminivorans"
"3c78bfeb5e7a41b1854ce2361953eea2","Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides lianchengensis"
"3cb2355aec79152fa7c5ee938ef008e5","Bacteria","Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium coprostanoligenes"
"3cf71465a3f7b3406170ed7b0d31c200","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Luxibacter","Luxibacter massiliensis"
"3d1654239f2181a0baa3c6daa9763f47","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium fessum"
"3d26f2114c8d7f9800421c3f9a1702c0","Bacteria","Bacillota","Bacilli","Bacillales","Thermoactinomycetaceae","Planifilum","Planifilum fulgidum"
"3d5703787e8d734209731d25cd764b15","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Parasutterella","Parasutterella excrementihominis"
"3d7e6be79a00c650ec546aea1ce254c3","Bacteria","Bacillota","Tissierellia","Tissierellales","Tissierellaceae","Tissierella","Tissierella carlieri"
"3dbfa36b7d1a4322fc1f7c0274eb3537","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus champanellensis"
"3dd72cd33b4f16d302d0c0cbad95f175","Bacteria","Actinomycetota","Actinomycetes","Kineosporiales","Kineosporiaceae","Quadrisphaera","Quadrisphaera oryzae"
"3dde0fb4fda5116db595ab0b26977c3b","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Faecalimonas","Faecalimonas umbilicata"
"3de009448acc07168c0434ca81dc069b","Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides ginsengagri"
"3df06ef6ab19845b824e000993af2580","Bacteria","Bacillota","Clostridia","Eubacteriales","Gracilibacteraceae","Gracilibacter","Gracilibacter thermotolerans"
"3e00be80b7f1320b9053a3af44dd4d02","Bacteria","Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Adlercreutzia","Adlercreutzia equolifaciens"
"3e048787f102cc4b740f4642fd3b383b","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus gasseri"
"3e16e8a6f0d9cefad3622ec9f1a5539c","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus aerius"
"3e3ca1534f2d7fdefc29c45ac5e0ac77","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium puniceum"
"3e755363aeb6fd88a6d9ee660ae39c71","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Amorphaceae","Amorphus","Amorphus coralli"
"3e794486c07362e382172721014fc7a4","Bacteria","Bacillota","Bacilli","Bacillales","Paenibacillaceae","Saccharibacillus","Saccharibacillus sacchari"
"3ecc0926f868546cd6c6ea97ba0d2832","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Weeksellaceae","Elizabethkingia","Elizabethkingia bruuniana"
"3f1756765d80dd65acb67035332b44f5","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Lacrimispora","Lacrimispora celerecrescens"
"3f1d586c3a0bb650fb2724a68c742a8e","Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Atopobium","Atopobium minutum"
"3f2444e076ada04abc955af95e364d9e","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Saccharofermentans","Saccharofermentans acetigenes"
"3f530bed57ecc7abecd4936c7387c640","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Kineothrix","Kineothrix alysoides"
"3f8be02f6666e648c3e1b60b190ea5e2","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Virgibacillus","Virgibacillus alimentarius"
"3f9c6dadc45afc3c9f5ede8a0985d96c","Bacteria","Bacillota","Tissierellia","Tissierellales","Tissierellaceae","Tissierella","Tissierella pigra"
"3ff7763d29cd057a91dca7f0ad74a583","Bacteria","Tenericutes","Mollicutes","Anaeroplasmatales","Anaeroplasmataceae","Anaeroplasma","Anaeroplasma bactoclasticum"
"402f3dc66449366c35031a53d2cf449c","Bacteria","Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus durans"
"4030de96018cb1f89333c53911c1466a","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Devosiaceae","Pelagibacterium","Pelagibacterium lacus"
"407b510671e62f16bf2ebdc7538abcd1","Bacteria","Bacillota","Bacilli","Bacillales","Thermoactinomycetaceae","Novibacillus","Novibacillus thermophilus"
"407f25555eb5d637a0c0f564d9adc063","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Devosiaceae","Devosia","Devosia crocina"
"40d4d366de6b3bfe26865c40545f366e","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","","[Clostridium] viride"
"411ff423d3d48897bfeb471a1e951c4e","Bacteria","Bacillota","Tissierellia","Tissierellales","Tepidimicrobiaceae","Schnuerera","Schnuerera ultunensis"
"412d354cd06916f8c0e5b690b2504788","Bacteria","Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Saccharomonospora","Saccharomonospora azurea"
"412f4be582137a5cf3050da413b1fea8","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","[Curtobacterium] plantarum"
"4137febbbcace4c5262681177f7ca1c1","Bacteria","Bacillota","Bacilli","Lactobacillales","Carnobacteriaceae","Carnobacterium","Carnobacterium jeotgali"
"413a5bc6009029298b96252d46f0b5ef","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter","Achromobacter agilis"
"413f0bae5eb5116f7760bc25e9abdb29","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Marseillibacter","Marseillibacter massiliensis"
"417f25017d1283a3e38bf4adda31f88f","Bacteria","Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus argenteus"
"41b8ee02a820259cbcbee41fc8aa6151","Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides suum"
"41eaa1f22fcf7972f3569a66cc9b1418","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Weissella","Weissella paramesenteroides"
"422fd6b16566d617132bdf6af1a64c20","Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Paeniclostridium","Paeniclostridium sordellii"
"4239fcaf83722c0258cb1c6f83c11009","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Turicibacteraceae","Turicibacter","Turicibacter bilis"
"42609762a5c382da44bccee967c43dfc","Bacteria","Bacillota","Bacilli","Bacillales","Paenibacillaceae","Saccharibacillus","Saccharibacillus sacchari"
"426649cc91aa02747b1e8a723adaf7f1","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes finegoldii"
"42803c0770cbcbccad3f975ee36be8d2","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Anaerocolumna","Anaerocolumna sedimenticola"
"42957c9863439c1e6dfb8b2263452a2d","Bacteria","Bacillota","Bacilli","Bacillales","Paenibacillaceae","Saccharibacillus","Saccharibacillus sacchari"
"4298c42b83ddbc9a9a5fb3bb169135f8","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Roseococcus","Roseococcus pinisoli"
"42ee0ef76bc8ea11b46395aa18a838de","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","","[Eubacterium] siraeum"
"43057ca5a658662af3e415c70801812d","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Devosiaceae","Devosia","Devosia chinhatensis"
"432657bf9bd8583c50fdb0a828d837c1","Bacteria","Pseudomonadota","Gammaproteobacteria","Chromatiales","Chromatiaceae","Pararheinheimera","Pararheinheimera tilapiae"
"4326849fdfa8086fffc6e0465aabf9be","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus gasseri"
"435da9fac4ba2d17a75ec5e87f48a20c","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Duncaniella","Duncaniella muris"
"4366859042190216580341960c9ac688","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Duncaniella","Duncaniella muris"
"437e69fd45ff82cee92d2f3a8b349394","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Microbacterium","Microbacterium arborescens"
"43bfcfd35495e3828282b21afb082bcd","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Coprobacillaceae","Thomasclavelia","Thomasclavelia ramosa"
"43c8294e453f546361efa305cbcefb77","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Kineothrix","Kineothrix alysoides"
"4410ad8c38632e6b160f7866f0903843","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Neglectibacter","Neglectibacter timonensis"
"44144dec1ca08018e390b676fc147473","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum","Muribaculum gordoncarteri"
"4420c8d457e557d3edfdad64c6092e85","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Sinibacillus","Sinibacillus soli"
"444d10dd85173ff856aa67ec122d6f7a","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter","Achromobacter agilis"
"445af70cbea8a6337dde7b69eb61df19","Bacteria","Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Alkalibaculum","Alkalibaculum bacchi"
"446975cbad19265c8735841f5b76b9e1","Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Peptostreptococcus","Peptostreptococcus canis"
"4471c0fa2cc1736bf2b38ae392228753","Bacteria","Actinomycetota","Actinomycetes","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces burgazadensis"
"44a58c36d21626baef5d5a62909b7cba","Bacteria","Bacillota","Bacilli","Bacillales","Thermoactinomycetaceae","Kroppenstedtia","Kroppenstedtia eburnea"
"44d8e6cc06fbc3cf4c0ea4a08345f28d","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Lachnoclostridium","Lachnoclostridium pacaense"
"454c408283f6f3efb8a5b71db89b955d","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus gasseri"
"45817562ce2815f9417452fa597ca15a","Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Peptostreptococcus","Peptostreptococcus stomatis"
"45836fab482e44498e48ae0d9dfbaca4","Bacteria","Pseudomonadota","Oligoflexia","Bdellovibrionales","Pseudobdellovibrionaceae","Bdellovibrio","Bdellovibrio bacteriovorus"
"458b9ceeff17d39de7be276660576059","Bacteria","Tenericutes","Mollicutes","Entomoplasmatales","Spiroplasmataceae","Spiroplasma","Spiroplasma chinense"
"45a2ec26d52e703041e9f8e0a6cf9a97","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Lacipirellulaceae","Pirellulimonas","Pirellulimonas nuda"
"45e57b32b1f123691aee32dc2f1ae10e","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes dispar"
"45e6dcb6244703fd281ca4c4792b9b41","Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus mutans"
"46156bc1fc9af30c2061ec05d7ad9176","Bacteria","Actinomycetota","Actinomycetes","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium dentalis"
"462f1f01878492eb80ab9dea19da4e70","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Massilicoli","Massilicoli timonensis"
"462fa5ef01d86432df36be003d9bf149","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Lacrimispora","Lacrimispora xylanolytica"
"464a91f03d67f8c0eb9915fd0b6d6a74","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter","Achromobacter agilis"
"464c492d988f41d62f5f6a33da919e36","Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Marmoricola","Marmoricola aequoreus"
"46715c6b4b7cb2a267f35a8bfce68feb","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Shouchella","Shouchella gibsonii"
"46778d58c1f93bc0ba7be1b6e653854f","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Duncaniella","Duncaniella muricolitica"
"4677ad1c6e9073e07ec800d26641e4d3","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Hungatella","Hungatella effluvii"
"467efba18940fdebf0678d0dcca57067","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Marvinbryantia","Marvinbryantia formatexigens"
